1621307670 0 0 0 0 0 -0 1
1621307671 0.20673009582325130307 6.2620679987619070062 -0.037003094206403464028 0.0035867137749143029185 -0.0011314875518301870452 0.0027528672149301405131 0.99998913841216996445
1621307672 0.40586164031489047055 12.594138700978898981 -0.060012511914003141555 0.0033084884916325511296 -0.00257546719171022594 0.0027819048438992217444 0.99998734085891549661
1621307673 0.51967076080993646059 18.754328537759210604 -0.090027737166225918486 0.0039053109282616311343 -0.0056153158919530704943 0.014750351271295978825 0.99986781321900775055
1621307674 0.48657091836939603269 24.720861315426677862 -0.11404817310476111913 0.0011118348767740031391 -0.0026337101432670423709 0.02425055998064816129 0.99970182441301613796
1621307675 0.41406902537174250511 30.473823443769735064 -0.15107318822054338625 0.0054170475090617332264 -0.0029397820431357533748 0.022558933520076270007 0.99972651650151811431
1621307676 0.38629153966237339546 36.03263904520386518 -0.16610231659741359067 0.00087984237329007911489 -0.0019160187588782096393 0.018241329524260926909 0.99983139010870281105
1621307677 0.38590029322334284956 41.481489346254917905 -0.20713559607166587284 0.0044655894130391565397 -0.0013327939795293802187 0.016121467953494617031 0.99985918030612030982
1621307678 0.3502353991126527788 46.882765978672466645 -0.21117320074837309107 -0.00087904857376910200406 -0.00033602579714905281717 0.017828664028405005054 0.99984061384764266744
1621307679 0.32606910507613839911 52.100971780129242461 -0.22221389654611201081 0.0045692527809549554271 0.0024943940493031423362 0.018946597658284880517 0.99980694454705898444
1621307680 0.28238183495874302764 57.337240234462029775 -0.21325904872442080773 0.0036114357913422383446 0.0044971544231013262788 0.019745767184466567895 0.99978839651794149113
1621307681 0.22269163493854549074 62.663702428119528065 -0.20530940854768431336 0.0068202021669794372569 0.0042124608499751504953 0.021248524212319569449 0.99974208685779919481
1621307682 0.14769945394676753381 68.171398484654034178 -0.18536618449639874484 0.0071739599718694795766 0.0067221014583652522953 0.022349668787240203199 0.99970187553860578866
1621307683 0.024170771358761555803 73.839561900006685846 -0.13342960583903362703 0.0071335606519194781974 0.002984979918447980881 0.023415671555726162018 0.99969590803049013239
1621307684 -0.13110453106203046048 79.629374535526494583 -0.093499617075622154516 0.0043908131413587844077 -0.0012883809893690907709 0.026574959821636441604 0.99963635005178874682
1621307685 -0.29577027106156883463 85.353382804655495875 -0.069574030406261755388 0.0025466011604738966571 -2.7933013974001052147e-07 0.027966994261788887671 0.99960560325280922722
1621307686 -0.34738404082490603741 90.957235431150266436 -0.091651881919442956814 0.00061040145845306760866 0.013548604535405116625 0.024167731584143800627 0.99961591797813986737
1621307687 -0.40710917758381981457 96.482574031734813502 -0.0997334879724363077 0.001579870626525968838 0.017229421351261795664 0.026158846041334456178 0.99950806190970253873
1621307688 -0.4929331561266323547 101.36400983623468619 -0.090809590353821079134 0.005436654825047789602 0.019151476647780042023 0.030260515310270429123 0.99934376714906247852
1621307689 -0.60685057876198911231 105.45453212174346902 -0.051876256362547223944 0.00083893755916533176153 0.022451064921802887236 0.033338844371399882494 0.99919155687166838486
1621307690 -0.7781029625958382212 109.19473278953110196 -0.011939529627845502091 0.0047913047472133993634 0.021045518947972682161 0.037093309742641231153 0.99907868353967310693
1621307691 -0.96953935568556204316 112.62124589074643666 0.073000560020176408216 0.0040860925553363345794 0.021714917680833382974 0.03805568693656460888 0.99903129625128872515
1621307692 -1.0923628017242812405 115.90253801820745139 0.13194145848193983284 0.0018256134705239316848 0.019015292608772174643 0.038190912578598371074 0.99908785398425936641
1621307693 -1.2357328505624103343 119.01194226120051667 0.1818838809058505035 0.0029816951227788768275 0.01815011459086231585 0.052458960654831660042 0.99845367457962130864
1621307694 -1.815779194799823415 122.38354254132127608 0.24181962483658026031 -0.0007564377387918243701 0.015295194853181112368 0.13664273059596748761 0.99050201867115272858
1621307695 -3.0825787610763839552 126.14130274519213515 0.28674557875662287643 0.0067408172607446659522 -0.0025555874122112237114 0.18361968188189917162 0.9829709267222637159
1621307696 -4.3005267116055279075 130.00141276789804579 0.36966699301392225152 0.0095862558416145975809 -0.014211142411088870802 0.15086698560538649994 0.98840543289919990944
1621307697 -4.8808568724461025568 133.72272423220377391 0.428589263293972067 0.0028400536651889086645 -0.0021840946126403691305 0.078089996541158043786 0.99693987595346178487
